ID,SAMN03477196,SAMN10366346,SAMN04455177,SAMN04901736,SAMEA91129168,SAMN07702427,SAMN03861576,SAMN07812345,SAMEA4064249,SAMN02645730,SAMN06346037,SAMN02368524,SAMN03959556,SAMN03702093,SAMN07816686,SAMN07180545,SAMN04518085,SAMN06899404,SAMN07734921,SAMN07420420,SAMN07500625,SAMN09848253,SAMN09651392,SAMN03269463,SAMN06602845,SAMN03573394,SAMN02844541,SAMN08001085,SAMN02844446,SAMN02403422,SAMN03431311,SAMN07342214,SAMEA1572008,SAMEA2228078,SAMN07528637,SAMEA4731308,SAMN07812441,SAMN07518806,SAMN08239874,SAMN08326657,SAMN06250983,SAMN02894000,SAMN04600462,SAMN09244213,SAMN03479280,SAMN09463346,SAMN03476448,SAMN07718808,SAMEA25964668,SAMN08798105,SAMN04858548,SAMN08796047,SAMN08798113,SAMN08797637,SAMN08797658,SAMN07419683,SAMN08970397,SAMEA4969793,SAMN07455834,SAMN09914078,SAMN09650494,SAMN04883174,SAMN04576714,SAMN03359749,SAMN08114260,SAMN08967090,SAMN08828207,SAMN05875578,SAMN03798175,SAMN08522210,SAMN02345386,SAMN08773502,SAMN10079363,SAMN06333902,SAMN07551802,SAMN09476521,SAMN04933547,SAMN02844694,SAMN06957049,SAMN07342313,SAMN02767003,SAMN08275883,SAMN04363045,SAMN03098741,SAMN09681767,SAMN07274008,SAMN04600124,SAMN10134229,SAMN09377484,SAMN05201929,SAMN09474890,SAMN06090728,SAMN05894824,SAMEA3572894,SAMEA4064215,SAMN06034003,SAMN10241167,SAMN03479973,SAMN06758858,SAMEA20275918
SAMN09286590,0.0356807,0.0164595,0.0174761,0.0165496,0.0166287,0.0166344,0.0164259,0.0167649,0.020559,0.016009,0.0161637,0.0191497,0.0190993,0.0185641,0.0138235,0.0149811,0.0139888,0.0142518,0.0133254,0.0154811,0.0147457,0.0144614,0.0148344,0.0146678,0.0145798,0.0138135,0.0140845,0.0139185,0.0141502,0.0143896,0.0143078,0.0167479,0.0179927,0.0160586,0.0158663,0.0158335,0.0114865,0.0121448,0.0133108,0.0135115,0.0135361,0.0114642,0.0110575,0.01163,0.0111541,0.0112025,0.0117383,0.0122187,0.0112334,0.0117338,0.0115178,0.0115178,0.0114419,0.0114687,0.0114642,0.0115447,0.011491,0.0116165,0.0113218,0.0112997,0.0115044,0.0115313,0.0114999,0.0115134,0.0115313,0.0115223,0.0116525,0.0117247,0.00992939,0.010775,0.010054,0.0105304,0.0113174,0.0116706,0.0105261,0.0105389,0.0108615,0.0104113,0.010171,0.0102676,0.0103013,0.0103224,0.00964976,0.00902665,0.00950329,0.00617283,0.00470245,0.000931334,0.00097428,0.00332024,0.0019272,0.00189775,0.00209689,0.00226284,0.00197282,0.00268358,0.0021783,0.00177249,0.00347801,0.0023533
SAMN10058551,0.0360949,0.0164315,0.0171728,0.0163307,0.0169766,0.0172018,0.0170802,0.0173473,0.021382,0.0165496,0.0168105,0.0196468,0.0196597,0.01888,0.0149969,0.0145437,0.0143589,0.0150232,0.0125922,0.0154972,0.014554,0.0136694,0.0148553,0.0145179,0.0144306,0.0136595,0.014019,0.0133889,0.0132573,0.0145231,0.0142111,0.016902,0.0181675,0.0158335,0.0156214,0.0156919,0.0121448,0.012791,0.0138935,0.0140542,0.0140744,0.0135311,0.0121863,0.01281,0.0136199,0.0128386,0.0160697,0.0136843,0.0127293,0.0130445,0.0128672,0.0128529,0.0127672,0.0127767,0.0127815,0.0128863,0.0128338,0.0129341,0.0129533,0.0129293,0.0128053,0.0128386,0.0128195,0.0128195,0.0128481,0.0128434,0.0129677,0.0130445,0.0123208,0.0120023,0.0114687,0.012016,0.0129533,0.0139536,0.0128291,0.0126583,0.0135804,0.0126017,0.0121817,0.0123301,0.0122743,0.0122836,0.0132719,0.0133059,0.013724,0.0120298,0.0135066,0.0134182,0.0133352,0.0142619,0.0132039,0.0131361,0.0132524,0.0135952,0.013233,0.0136002,0.0135213,0.0130445,0.0145902,0.0135755
SAMN03169477,0.035435,0.0159485,0.0172192,0.0162805,0.0159485,0.0160918,0.0160863,0.0163028,0.0201873,0.0155188,0.0156756,0.0187494,0.0183863,0.0179747,0.0132087,0.0145231,0.0132816,0.0140139,0.0128672,0.0155026,0.0143435,0.0140996,0.0146212,0.0142009,0.0140845,0.0134673,0.0136397,0.0134133,0.0137787,0.0139837,0.0139035,0.016136,0.0174585,0.0158718,0.0156756,0.0157299,0.0109354,0.0116661,0.0128959,0.013083,0.0131168,0.0110575,0.0105774,0.0111453,0.0109267,0.010775,0.0123627,0.0116616,0.0107966,0.0110444,0.0108789,0.0108789,0.0108182,0.0108399,0.0108355,0.0109006,0.0108485,0.0109833,0.0111541,0.0111365,0.0110532,0.0110707,0.0110532,0.0110663,0.0110751,0.0110707,0.0111849,0.0112378,0.00949113,0.0103182,0.0096212,0.0100457,0.0108962,0.0108789,0.00988802,0.00994182,0.00996255,0.00996255,0.00977676,0.0099087,0.00992525,0.00993767,0.00914175,0.00863093,0.00902269,0.00555259,0.00408721,0.00160342,0.00167453,0.00278196,0.00123179,0.00130906,0.00160868,0.00156404,0.001291,0.00173271,0.00107069,0.000483446,0.00245531,0.00132714
SAMN10104932,0.0397669,0.0201216,0.0215138,0.0210659,0.0210591,0.0207605,0.0205323,0.0207942,0.0252331,0.0202467,0.0200887,0.0234287,0.0238986,0.0227618,0.0197371,0.0197953,0.020056,0.0208686,0.0192888,0.0212441,0.0200494,0.0202863,0.0204456,0.0200363,0.0199514,0.0196597,0.0194097,0.0193269,0.0193905,0.0198797,0.0195889,0.0170399,0.00358398,0.0141756,0.0140744,0.0140794,0.0179807,0.0186504,0.0198018,0.0199383,0.0199644,0.0187866,0.0184781,0.0191686,0.0195889,0.0183436,0.0213061,0.0189675,0.0182281,0.0185211,0.0183071,0.0183071,0.0182402,0.0182524,0.0182402,0.0183193,0.0182828,0.0183986,0.0182888,0.0182767,0.0181615,0.0181978,0.0181736,0.0181796,0.0181978,0.0181978,0.0183314,0.0183802,0.0179807,0.0184536,0.017653,0.0184414,0.0185395,0.0191939,0.0184108,0.0182039,0.0188925,0.0186319,0.0181796,0.0182949,0.0183741,0.0183741,0.0183802,0.0184047,0.0188488,0.0177895,0.01898,0.0189925,0.0189737,0.0197242,0.0188364,0.0187742,0.0189612,0.0191939,0.0189925,0.0192381,0.019093,0.0186566,0.0202599,0.0192065
SAMN08466534,0.0369042,0.0181373,0.01898,0.0182281,0.0181554,0.0181917,0.0182645,0.0184781,0.0219205,0.0177657,0.0178491,0.0204389,0.0205056,0.0201019,0.015251,0.0164764,0.0140895,0.0154274,0.0148396,0.0168963,0.0162026,0.0160366,0.016381,0.0156431,0.0155403,0.0154542,0.0156322,0.0155889,0.0157245,0.0160421,0.0158663,0.0182828,0.0190301,0.0178133,0.0176589,0.0176293,0.0132039,0.0139135,0.0147822,0.0148187,0.0148657,0.0129102,0.0127767,0.0132427,0.0130108,0.0128386,0.0120115,0.0135213,0.0128148,0.0131216,0.0129437,0.0129533,0.0128911,0.012915,0.0129102,0.0129581,0.0129246,0.0130445,0.0129054,0.0129102,0.0131023,0.0131216,0.0131023,0.0131071,0.013112,0.0131168,0.013267,0.0133011,0.0115761,0.0124233,0.01163,0.0120619,0.012982,0.0131313,0.012154,0.0121632,0.012358,0.0119291,0.0117791,0.0118927,0.0117745,0.0117972,0.0113707,0.0108009,0.0111893,0.00780321,0.00513863,0.00129616,0.00154308,0.0046616,0.00350738,0.00360171,0.00388779,0.0037949,0.00338726,0.00410241,0.00361649,0.00332024,0.00487311,0.00382481
SAMN04993540,0.036071,0.0106759,0.0112157,0.0104071,0.0105774,0.0106759,0.0105219,0.0107621,0.0145076,0.00921354,0.00938608,0.0127482,0.0129389,0.0119155,0.0166797,0.0172832,0.0171554,0.0180649,0.016125,0.0181494,0.0168276,0.0170111,0.0177597,0.0172715,0.0171554,0.0157353,0.0153577,0.0161859,0.0163531,0.0161471,0.0165327,0.0186875,0.019984,0.0177776,0.0177716,0.0178014,0.0154488,0.0160642,0.0172308,0.0174233,0.0174644,0.0167024,0.0158718,0.0167137,0.0169249,0.0163922,0.018768,0.0174292,0.016544,0.0168734,0.0166627,0.016674,0.0166004,0.0166117,0.0165948,0.0166967,0.0166004,0.0167365,0.0166061,0.016544,0.0164259,0.0164595,0.0164483,0.0164539,0.0164595,0.0164483,0.0166344,0.016657,0.016125,0.0169306,0.0159101,0.0164259,0.0165835,0.0174116,0.0163531,0.0161139,0.0172076,0.0166457,0.0161859,0.0163363,0.0163531,0.0163642,0.0159375,0.017138,0.0175467,0.0156756,0.0169708,0.0172076,0.0171728,0.0182463,0.0170111,0.0170572,0.0172076,0.0173941,0.0172541,0.0175114,0.0173941,0.0169192,0.0185211,0.0173941
SAMN08941557,0.0621306,0.0417977,0.0429843,0.0423196,0.0419852,0.0417547,0.0418121,0.042232,0.0459225,0.0417547,0.0417403,0.0444822,0.0450506,0.0434809,0.0421011,0.0435112,0.0426281,0.043179,0.0417116,0.0442328,0.0433296,0.0425838,0.0426576,0.0423342,0.042305,0.0416686,0.0425396,0.0418553,0.0421301,0.042702,0.0423928,0.0422029,0.0452103,0.0429843,0.043074,0.043134,0.0406269,0.0413269,0.0424808,0.0426872,0.042702,0.0421156,0.0412986,0.0416543,0.0418121,0.0416973,0.0448759,0.0427168,0.04164,0.041913,0.0417403,0.0417403,0.0416543,0.0416543,0.0416114,0.0417403,0.0417116,0.0418553,0.0420141,0.0419418,0.0418409,0.0418985,0.0418121,0.0418553,0.0419418,0.041913,0.0420286,0.0420721,0.0410871,0.0419997,0.040947,0.0412421,0.041683,0.0426428,0.0415686,0.0411716,0.0421883,0.0415971,0.0416543,0.0417977,0.0417977,0.041769,0.0415686,0.0423928,0.0426576,0.0413553,0.0424514,0.0422174,0.0421592,0.0430441,0.0422758,0.0419997,0.0419563,0.0419563,0.0421447,0.0420721,0.0423781,0.0420141,0.0427612,0.0418121
SAMN03941165,0.0357867,0.0164034,0.017588,0.0165778,0.0165778,0.0164203,0.0164427,0.0167592,0.0205791,0.0157462,0.0161194,0.019416,0.0190552,0.0186257,0.0137389,0.0150654,0.0138885,0.0144357,0.0130686,0.0157517,0.0147665,0.0143027,0.0148919,0.014585,0.0144819,0.0138085,0.0139285,0.0138385,0.0141148,0.0146264,0.014024,0.0165327,0.0178312,0.0157898,0.0160145,0.0160752,0.0114731,0.0121402,0.0133303,0.0135016,0.0135508,0.0114597,0.0111849,0.0112555,0.0112113,0.0110007,0.0131555,0.0120941,0.0113707,0.0116525,0.0114508,0.0114508,0.011384,0.0114063,0.0114018,0.0114865,0.0114196,0.0115537,0.0115806,0.0115582,0.0114687,0.0114865,0.0114642,0.0114642,0.0114865,0.0114821,0.011612,0.0116751,0.00977265,0.0108139,0.0100207,0.0100332,0.011251,0.0115402,0.0105389,0.0103732,0.0108572,0.0105517,0.0103182,0.0104538,0.0103605,0.0103816,0.010125,0.00936594,0.0097357,0.00599975,0.00490808,0.00251903,0.00256906,0.00375311,0.00229294,0.00230116,0.00182301,0.00254125,0.00233956,0.00250238,0.0025802,0.00218374,0.00374119,0.00261366
SAMN10079290,0.0371871,0.0173181,0.0184597,0.0176648,0.0180348,0.0175585,0.0175114,0.0177716,0.0219984,0.0170456,0.0169938,0.0200756,0.0201939,0.0196468,0.0148919,0.0153631,0.0152457,0.015976,0.0148135,0.0153363,0.0158444,0.0154166,0.0159815,0.015535,0.0154327,0.015076,0.0146005,0.0141604,0.0152297,0.015299,0.015535,0.0171091,0.0186751,0.0164595,0.0164259,0.0164708,0.012517,0.0131845,0.0142721,0.0143947,0.0144511,0.0120206,0.012191,0.0130879,0.0128243,0.0126347,0.0151395,0.0130686,0.0122141,0.0127198,0.0125828,0.0125922,0.0125123,0.0125358,0.0125123,0.0125969,0.0125499,0.0126441,0.0124982,0.0124701,0.0125358,0.0125687,0.0125593,0.0125029,0.0125734,0.0125734,0.0127056,0.0127151,0.0111101,0.0113707,0.0114152,0.0117745,0.00289508,0.000740712,0.00532977,0.0057648,0.0109833,0.0108832,0.0108615,0.0109223,0.0106116,0.0106931,0.0126441,0.0120757,0.0124795,0.0107923,0.0121817,0.012039,0.0120573,0.0124327,0.0117157,0.0118744,0.0120803,0.0123301,0.0118562,0.0122743,0.012016,0.011612,0.0131845,0.0120665
SAMN08150053,0.0364183,0.0169996,0.0187308,0.0175173,0.0179448,0.017482,0.0174233,0.0176944,0.0217936,0.017138,0.0173765,0.0201742,0.0201873,0.0196146,0.0155619,0.0154435,0.0141908,0.0149338,0.0145076,0.014364,0.0154274,0.015251,0.0154972,0.0150338,0.0149286,0.0149338,0.0153577,0.0146989,0.0149391,0.015465,0.0150391,0.0179747,0.0185211,0.0168905,0.0167137,0.0167877,0.0117157,0.0119657,0.0132621,0.01334,0.0133889,0.0128529,0.0127482,0.0133693,0.0129629,0.0124935,0.0146471,0.0131893,0.0124888,0.0128243,0.0126205,0.0126205,0.0125264,0.0125546,0.0125499,0.0126347,0.012564,0.012663,0.0127245,0.0127056,0.0125922,0.0126252,0.0126064,0.0126064,0.0126158,0.0126205,0.0127672,0.01281,0.0117745,0.0123254,0.0118153,0.0121494,0.0124093,0.0115044,0.012039,0.0117428,0.0125358,0.0123347,0.0119383,0.0120252,0.0119291,0.0119931,0.00858444,0.00204013,0.00234506,0.010492,0.010352,0.010314,0.0104495,0.0102676,0.00991283,0.0101836,0.0101543,0.0105048,0.0103182,0.0111189,0.0104835,0.0100957,0.011603,0.010556
SAMN09476434,0.0361306,0.0103943,0.0105347,0.0100832,0.0115447,0.0114063,0.0114063,0.0110226,0.015235,0.0101166,0.0105304,0.0132427,0.0133059,0.0118017,0.0175467,0.0179807,0.0178252,0.0185949,0.0160531,0.0184965,0.0175585,0.0173531,0.017653,0.0171496,0.0170572,0.0163754,0.0165835,0.0164146,0.0167535,0.0165609,0.0168448,0.019049,0.0201084,0.0184536,0.0182645,0.0183314,0.0154703,0.0158554,0.0172018,0.0173999,0.0174233,0.0170514,0.0161527,0.0167081,0.0179268,0.0163419,0.0192318,0.0174409,0.0165383,0.0168048,0.0166287,0.0166287,0.0165383,0.0165383,0.0165383,0.0166344,0.0165722,0.0166967,0.0166967,0.0166627,0.0165496,0.0165665,0.0165665,0.0165609,0.0165778,0.0165665,0.0167081,0.0167365,0.0168105,0.0165665,0.015943,0.0165778,0.0171149,0.018095,0.0168276,0.0166513,0.0173531,0.0167991,0.0164315,0.0166061,0.0166004,0.0166117,0.0162972,0.0169766,0.017359,0.0163922,0.0175939,0.0177419,0.0176116,0.018638,0.0175232,0.017482,0.0176352,0.0179927,0.0177122,0.0180348,0.0179029,0.0173415,0.0189988,0.0180288
SAMEA104394233,0.0364424,0.0173824,0.0181494,0.0176293,0.0179988,0.0180589,0.0181675,0.0183254,0.0225579,0.0175055,0.0175408,0.020889,0.0206126,0.0197824,0.0155134,0.0131942,0.00188972,0.002636,0.0130686,0.0148135,0.0138635,0.0131797,0.0146834,0.0142823,0.0141806,0.0139536,0.0141604,0.0135854,0.0138435,0.0148867,0.0145076,0.0198537,0.019984,0.0180168,0.0178193,0.017873,0.0138585,0.0145179,0.0151024,0.0147926,0.0148135,0.0138385,0.0151978,0.0158116,0.0158882,0.0150022,0.0171728,0.0151183,0.0148082,0.0148396,0.0146626,0.0146626,0.0145953,0.0146108,0.0145953,0.0146937,0.0146212,0.0147301,0.0149286,0.0148762,0.0148187,0.01485,0.0148344,0.0148239,0.0148344,0.0148396,0.0149654,0.0149969,0.0144049,0.0145282,0.0142568,0.0136942,0.0150022,0.0157953,0.0146626,0.0143998,0.015267,0.0146678,0.0144665,0.0145076,0.0145282,0.0145489,0.0136249,0.014585,0.0139335,0.0139335,0.0150338,0.0143589,0.0144203,0.0148553,0.0142212,0.014871,0.0151448,0.0150022,0.0149549,0.0143129,0.014267,0.014616,0.0160035,0.0150338
SAMN09977229,0.0357867,0.0158772,0.0168505,0.0160311,0.0162805,0.0162972,0.0160973,0.0164371,0.0203393,0.0155511,0.0157027,0.0189675,0.0189862,0.0183497,0.0144614,0.0142518,0.0137339,0.0144357,0.0130445,0.0149917,0.0139988,0.0142416,0.0147197,0.0143896,0.014267,0.0135903,0.0135213,0.0129964,0.0136793,0.0141857,0.0142314,0.0166174,0.0176116,0.0151501,0.0149391,0.0150074,0.0109702,0.0114196,0.0124982,0.0126299,0.0126725,0.0111277,0.0110357,0.0113352,0.0117112,0.0110313,0.0142619,0.0118335,0.0110357,0.0113485,0.0111585,0.0111673,0.0111101,0.0111277,0.0111233,0.0111761,0.0111365,0.0112069,0.0107793,0.0107405,0.010633,0.0106759,0.0106459,0.0106716,0.0106716,0.0106631,0.0108139,0.0108702,0.00930965,0.00995425,0.00946684,0.0101584,0.00994182,0.0108745,0.00981378,0.00965793,0.0104453,0.00750082,0.00937802,0.00953981,0.00951951,0.00950329,0.011344,0.0109528,0.0113307,0.00932572,0.0107319,0.0108789,0.0108876,0.0117609,0.0107362,0.0106116,0.0107146,0.0110794,0.0108485,0.0111101,0.0109833,0.0105774,0.012228,0.0111409
SAMN10094138,0.0375103,0.0172832,0.0184475,0.0181615,0.0180228,0.0178491,0.0174761,0.0178969,0.022406,0.0171033,0.0172948,0.0204123,0.020889,0.0200232,0.0161637,0.017324,0.0171902,0.0177895,0.0163028,0.0180108,0.0170283,0.0169478,0.0175408,0.0172192,0.0171322,0.016409,0.0164315,0.0160476,0.0162861,0.0168391,0.0170745,0.0150919,0.0134182,0.00020368,0.000329578,0.000351469,0.0153417,0.015976,0.0170745,0.0172832,0.0173123,0.0159321,0.015535,0.0160642,0.0163084,0.0156647,0.0188488,0.0162137,0.0154919,0.0157245,0.0155457,0.0155403,0.015465,0.0154919,0.015465,0.0155565,0.0155026,0.0155943,0.0153845,0.0154113,0.0154381,0.0154757,0.0154327,0.0154435,0.0154811,0.0154703,0.015616,0.0156756,0.0149234,0.0154972,0.0150971,0.015535,0.0156214,0.0164652,0.0155242,0.0153096,0.0161416,0.0158718,0.0154972,0.015681,0.0156864,0.015681,0.0158718,0.015768,0.0161748,0.0152244,0.0165891,0.0165383,0.0165158,0.0173999,0.0165327,0.0162805,0.016482,0.0167991,0.0164708,0.0165609,0.016782,0.0163195,0.017529,0.016409
SAMN06045817,0.0357395,0.0166457,0.0177122,0.0167251,0.016623,0.0166797,0.0167422,0.0169364,0.0207875,0.0162693,0.0163419,0.0194033,0.0190741,0.0187184,0.0138485,0.0150971,0.0134967,0.0140895,0.0135066,0.0157953,0.0149129,0.0146057,0.0150232,0.0147353,0.0146367,0.0140694,0.0141705,0.0140946,0.0143384,0.0145385,0.01441,0.0168448,0.0179988,0.0163866,0.0162248,0.016197,0.0117021,0.0124,0.0136051,0.0137836,0.0138235,0.0116075,0.0113485,0.0118517,0.0116165,0.0113662,0.0109267,0.0123673,0.0113885,0.0117067,0.011491,0.0114999,0.0114152,0.0114553,0.0114464,0.0115134,0.0114731,0.0115896,0.0114865,0.0114642,0.0116706,0.0116976,0.0116706,0.0116886,0.0116976,0.0116886,0.011838,0.0118881,0.0101626,0.0109658,0.0102676,0.0107017,0.0115134,0.011879,0.0107103,0.0107491,0.0109267,0.0105091,0.0103351,0.0105091,0.0104071,0.0104155,0.0100915,0.00951546,0.0100082,0.00638889,0.00510644,0.000141101,0.00030529,0.00352503,0.00230664,0.00229842,0.00259135,0.00253569,0.00208877,0.00276505,0.00239182,0.00200779,0.00377698,0.00264439
SAMN03837468,0.0357631,0.0158827,0.0168619,0.0162916,0.0163866,0.0161416,0.016136,0.0163922,0.0205122,0.0159705,0.0160531,0.0194863,0.019621,0.0185764,0.0140744,0.0143742,0.0139637,0.0147145,0.0128959,0.0152191,0.0139436,0.0145643,0.0146885,0.0142314,0.0141047,0.0136991,0.0140089,0.0135066,0.0136744,0.01441,0.0142111,0.016623,0.0173473,0.0154274,0.0152244,0.0152776,0.0114152,0.0121494,0.0132913,0.0134624,0.0135066,0.0115492,0.0109354,0.0116165,0.0119155,0.0110313,0.00507108,0.00174596,0.000604148,0.000778158,0.000567102,0.000574504,0.000569569,0.00059179,0.000589319,0.000586849,0.000537527,0.000651194,0.000186807,0.000276192,7.63738e-05,0.000100316,8.11594e-05,9.55247e-05,2.85972e-05,3.33684e-05,0.00024473,0.000227814,0.010918,0.0112997,0.0106202,0.0113707,0.0111673,0.0122187,0.0105091,0.010234,0.0116075,0.011313,0.0110707,0.0112025,0.0112201,0.0112334,0.0119565,0.0115537,0.0118972,0.0106802,0.0116796,0.0118153,0.0117836,0.0129198,0.0116345,0.0111409,0.0112466,0.0115492,0.0113529,0.0115716,0.0114196,0.0110138,0.0128672,0.0116075
SAMN08391053,0.0360353,0.0162471,0.0168505,0.0160366,0.0166287,0.0166344,0.0164652,0.0167479,0.0209977,0.0159211,0.015998,0.0193587,0.0191307,0.0181736,0.0143384,0.0141502,0.0136991,0.0139988,0.0129677,0.0152031,0.0141148,0.0135558,0.0145489,0.0141705,0.0140593,0.0131313,0.0135706,0.013199,0.0134673,0.0136051,0.0139687,0.0162248,0.0176648,0.0153096,0.015113,0.0151501,0.0105475,0.0112422,0.0123022,0.0124748,0.0125076,0.0114865,0.0101124,0.010788,0.0112555,0.0112334,0.0139687,0.0118562,0.0110007,0.0114687,0.0112864,0.0112908,0.0111849,0.0112025,0.0112069,0.011313,0.0112555,0.0113573,0.0113751,0.0113485,0.011229,0.0112731,0.0112466,0.0112599,0.0112599,0.011251,0.0114152,0.0114419,0.00966202,0.000878438,0.00928157,0.00980554,0.0102004,0.01104,0.0105219,0.0104028,0.0106373,0.0100457,0.00969883,0.00955606,0.00990042,0.00989629,0.0112555,0.011097,0.0114374,0.00985087,0.0112908,0.0110663,0.0110226,0.0122326,0.0108312,0.0107017,0.0109223,0.0110663,0.0109093,0.0112157,0.0110532,0.0106588,0.0123208,0.0112157
SAMN10251311,0.0358693,0.0165271,0.0178193,0.016782,0.016409,0.0163586,0.0164652,0.01664,0.020559,0.0160752,0.0162749,0.0190552,0.0187742,0.0184597,0.01361,0.0150919,0.0138285,0.0145334,0.0133011,0.0160366,0.0148762,0.0146834,0.0149759,0.0146057,0.0145179,0.0140391,0.0141452,0.0140643,0.0143231,0.0144871,0.0142619,0.0165552,0.0180468,0.0164595,0.0162861,0.0163363,0.0115896,0.0122929,0.0135066,0.0137041,0.013724,0.0116345,0.0111365,0.0115402,0.0114063,0.0112245,0.012372,0.0117383,0.010788,0.0110707,0.0108789,0.0108876,0.0107966,0.0108225,0.0108225,0.0109006,0.0108399,0.0109615,0.0111585,0.0111673,0.0110663,0.0110926,0.0110619,0.0110882,0.0110882,0.0110882,0.0112245,0.0112555,0.0099584,0.0108485,0.0101878,0.010603,0.0112908,0.0114063,0.0104283,0.0104623,0.0102424,0.0103689,0.0103267,0.0104453,0.0104708,0.0104878,0.00970702,0.00917761,0.00950735,0.00613877,0.00464278,0.00218374,0.00226284,0.00332897,0.001831,0.00100466,0.00116767,0.0011856,0.00101227,0.00133231,0.000743206,0.000375828,0.00246637,0.0010351
SAMN03939335,0.0362502,0.0169593,0.018216,0.0170572,0.0167706,0.0165722,0.0168048,0.0171149,0.0208619,0.0162471,0.0165835,0.0195696,0.019093,0.0188302,0.0140643,0.0156268,0.0141502,0.0148082,0.0134771,0.0162638,0.0153257,0.0151554,0.0154274,0.0150232,0.0149076,0.0144254,0.0146989,0.0145902,0.0148762,0.0150971,0.0146005,0.0170399,0.0184291,0.0168048,0.0166174,0.0166683,0.012154,0.0126677,0.0139637,0.0140694,0.0140996,0.0121356,0.0116525,0.0118199,0.0115268,0.0114642,0.0125452,0.0122604,0.011313,0.011648,0.0114152,0.0114241,0.0113529,0.0113707,0.0113662,0.0114508,0.0113751,0.0115089,0.0117021,0.0116886,0.0115537,0.0115806,0.0115582,0.0115582,0.0115941,0.0115941,0.0117383,0.0117927,0.0101752,0.0113263,0.0106116,0.010931,0.0117519,0.0120803,0.0110269,0.0108832,0.0109746,0.0108269,0.0107966,0.0109397,0.010931,0.0109397,0.0101082,0.00956419,0.00988389,0.00659353,0.00506145,0.00258577,0.00265558,0.00358694,0.0023698,0.00134783,0.00140746,0.000138699,0.00138151,0.00205363,0.00155356,0.00116255,0.00307191,0.00166134
SAMEA806649,0.0375478,0.0171322,0.0184659,0.0182039,0.0178491,0.0177182,0.0174527,0.0179268,0.0222694,0.0169766,0.017167,0.0202665,0.0209773,0.0199253,0.0162861,0.0169478,0.0170687,0.0173882,0.0161748,0.0179627,0.0170456,0.0170514,0.0174468,0.0171091,0.0170168,0.0164539,0.0166004,0.0158937,0.0161748,0.0166967,0.0169536,0.0149286,0.0136694,0.000673527,0.000498178,0.0005203,0.0152138,0.0158608,0.0170111,0.0171902,0.0172366,0.0158116,0.0153738,0.0161582,0.0160697,0.0156647,0.0187308,0.0162359,0.015331,0.0155781,0.0153898,0.0153898,0.0152936,0.0153257,0.015299,0.0154006,0.0153363,0.0154274,0.015315,0.015315,0.015347,0.0153738,0.015347,0.0153524,0.0153791,0.0153791,0.0155403,0.0155943,0.0147926,0.015331,0.015113,0.0156106,0.0155296,0.0165214,0.0156106,0.015283,0.0160255,0.015768,0.0153363,0.0154919,0.0154919,0.0154865,0.0157299,0.015616,0.0160366,0.0150919,0.0165835,0.0163978,0.0163698,0.0172773,0.0163922,0.0161139,0.0163419,0.0166344,0.0163307,0.0165665,0.0166287,0.0161637,0.0176411,0.0165271
SAMN08773485,0.0359048,0.0160642,0.0170111,0.0164371,0.0163084,0.0162137,0.0162861,0.0165158,0.0206059,0.0161139,0.0162026,0.0195953,0.019416,0.0185949,0.0140391,0.0144819,0.0138885,0.0146885,0.0130445,0.0154327,0.0141098,0.0147197,0.0148135,0.01441,0.0142874,0.013541,0.0140744,0.0136397,0.0138385,0.0144973,0.014267,0.0166967,0.0174292,0.015465,0.0152723,0.0153524,0.0115941,0.0122604,0.0134525,0.0136298,0.0136545,0.0116841,0.0111014,0.0117383,0.0120298,0.0111585,0.00473708,0.00189507,0.000788158,0.000473633,0.000261664,0.000268926,0.000264084,0.000281038,0.000278615,0.000281038,0.000227814,0.000339304,0.000703353,0.000780658,0.000574504,0.000599203,0.000584379,0.00059179,0.000586849,0.000596732,0.000743206,0.000790659,0.0110619,0.011433,0.0108789,0.0115402,0.0113174,0.0124093,0.0109876,0.0105517,0.0115268,0.0113929,0.0112201,0.0113796,0.0114107,0.0114241,0.0121079,0.011648,0.0120206,0.0108485,0.0118562,0.0117293,0.0116751,0.012872,0.0117881,0.0112245,0.0113929,0.0115313,0.0112997,0.0114999,0.0113529,0.0109615,0.0128148,0.0115626
